,Rank within filtered selection,Nationwide rank,Zip code,City,Metro area,County,State,Total population,Population per sq. mi.,Per capita income,Median household income,Median home value,Poverty rate,Median age,Sq. mi.,Homeownership rate,"County, state"
1591,442.0,442.0,22124,Oakton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA,18091,1751.8764593359326,108401.0,218380.0,998400.0,0.0270524452312458,43.9,10.32664141560392,0.859257109692397,"Fairfax County, VA"
1601,443.0,443.0,48301,Bloomfield Hills,"Detroit-Warren-Dearborn, MI",Oakland County,MI,14682,1995.8521831369212,93684.0,167143.0,708300.0,0.0520918785890073,48.2,7.356256201761397,0.8292479573119893,"Oakland County, MI"
1607,444.0,444.0,60035,Highland Park,"Chicago-Naperville-Elgin, IL-IN",Lake County,IL,30398,2399.854028989547,98275.0,168094.0,607300.0,0.0417330148619957,45.0,12.66660373206074,0.7907591287636131,"Lake County, IL"
1627,445.0,445.0,37205,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,TN,24823,1740.2043321670765,107106.0,139152.0,953300.0,0.0660688811901365,48.7,14.264416851030314,0.6304089866308046,"Davidson County, TN"
1633,446.0,446.0,60540,Naperville,"Chicago-Naperville-Elgin, IL-IN",DuPage County,IL,42252,3196.1395437924007,77790.0,157102.0,550600.0,0.0367199158450962,41.5,13.219698145552686,0.7071243363378195,"DuPage County, IL"
1641,447.0,447.0,07076,Scotch Plains,"New York-Newark-Jersey City, NY-NJ",Union County,NJ,24843,2761.8108071101374,75070.0,183655.0,718200.0,0.0249898908208653,42.3,8.99518530959579,0.7653846153846153,"Union County, NJ"
1646,448.0,448.0,28211,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,33925,3097.603427178192,92261.0,132917.0,774900.0,0.0895037826889855,38.4,10.952015258746172,0.4852622595680431,"Mecklenburg County, NC"
1650,449.0,449.0,07446,Ramsey,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,14805,2692.253442163329,82081.0,160996.0,697300.0,0.0430935494765282,41.8,5.499110807377635,0.7921173235563703,"Bergen County, NJ"
1655,450.0,450.0,30327,Atlanta,"Atlanta-Sandy Springs-Roswell, GA",Fulton County,GA,23673,1355.0506525954772,145112.0,189250.0,1136500.0,0.0362125259720985,46.1,17.470195637820996,0.7420102346239259,"Fulton County, GA"
1667,451.0,451.0,94583,San Ramon,"San Francisco-Oakland-Fremont, CA",Contra Costa County,CA,39583,1863.956469672146,79629.0,184898.0,1383600.0,0.0360709759188846,40.8,21.236010949849227,0.6980132450331126,"Contra Costa County, CA"
1673,452.0,452.0,07046,Mountain Lakes,"New York-Newark-Jersey City, NY-NJ",Morris County,NJ,4585,1722.4075129668952,116093.0,250001.0,917000.0,0.0126499454743729,43.4,2.6619716678442775,0.9296246648793566,"Morris County, NJ"
1696,453.0,453.0,33715,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,FL,8032,2115.927635656191,77885.0,102782.0,622900.0,0.0532868525896414,62.9,3.795971026915162,0.5297779035224218,"Pinellas County, FL"
1697,454.0,454.0,28209,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,24331,4431.184334867538,86125.0,101873.0,623000.0,0.0671601891836315,33.7,5.490857107556399,0.4400774582227641,"Mecklenburg County, NC"
1700,455.0,455.0,07711,Allenhurst,"New York-Newark-Jersey City, NY-NJ",Monmouth County,NJ,1641,2536.5175513877466,91213.0,112404.0,1151400.0,0.0347349177330895,40.1,0.6469499882238927,0.5032967032967033,"Monmouth County, NJ"
1708,456.0,456.0,08738,Mantoloking,"New York-Newark-Jersey City, NY-NJ",Ocean County,NJ,1381,1417.0753767251506,153702.0,250001.0,1493200.0,0.0247093023255813,58.6,0.974542372750474,0.3302107728337236,"Ocean County, NJ"
1709,457.0,457.0,76248,Keller,"Dallas-Fort Worth-Arlington, TX",Tarrant County,TX,40936,2584.975390226484,76972.0,171804.0,576600.0,0.0384369309513263,44.7,15.836127552616034,0.8025975747134053,"Tarrant County, TX"
1711,458.0,458.0,06107,West Hartford,"Hartford-West Hartford-East Hartford, CT",Hartford County,CT,19891,2989.415670175262,86269.0,174844.0,474700.0,0.0353006907761072,41.7,6.6538087019641,0.7832451716078238,"Hartford County, CT"
1714,459.0,459.0,01760,Natick,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,36782,2488.5017254550144,80342.0,138563.0,821300.0,0.0579436179830689,43.2,14.780781392978351,0.659952983035771,"Middlesex County, MA"
1721,460.0,460.0,95120,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,36967,940.6094720464858,112522.0,250001.0,2000001.0,0.0219691025675712,47.5,39.30111390391469,0.8686541868885294,"Santa Clara County, CA"
1726,461.0,461.0,10533,Irvington,"New York-Newark-Jersey City, NY-NJ",Westchester County,NY,7362,2070.4811843354723,107875.0,174038.0,874400.0,0.0144237311198802,43.4,3.5556951957343466,0.7332425995236475,"Westchester County, NY"
1737,462.0,462.0,66221,Overland Park,"Kansas City, MO-KS",Johnson County,KS,25550,2105.947288500251,81676.0,190000.0,711300.0,0.0295361955499843,39.6,12.132307460646569,0.836271186440678,"Johnson County, KS"
1751,463.0,463.0,60062,Northbrook,"Chicago-Naperville-Elgin, IL-IN",Cook County,IL,41406,2190.3245398227314,83574.0,143323.0,632500.0,0.0496436410269057,49.5,18.904047892076804,0.7593191489361703,"Cook County, IL"
1756,464.0,464.0,78739,Austin,"Austin-Round Rock-San Marcos, TX",Travis County,TX,20659,1782.7856012415452,90618.0,238559.0,808600.0,0.0266602035870092,41.1,11.588045127587366,0.9158774373259052,"Travis County, TX"
1764,465.0,465.0,94563,Orinda,"San Francisco-Oakland-Fremont, CA",Contra Costa County,CA,19378,944.2169436478374,140701.0,250001.0,1866500.0,0.0217683557394002,47.4,20.522825956856977,0.8876752966558792,"Contra Costa County, CA"
1768,466.0,466.0,23226,Richmond,"Richmond, VA",Richmond city,VA,15477,2749.7880979890565,88614.0,126655.0,530900.0,0.0542757760714051,41.8,5.628433700516219,0.6900204185809087,"Richmond city, VA"
1769,467.0,467.0,19010,Bryn Mawr,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,PA,21827,2582.1219041624668,90243.0,144471.0,803100.0,0.0814463300149584,38.3,8.45312530164209,0.6224234481115215,"Delaware County, PA"
1776,468.0,468.0,07401,Allendale,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,6865,2220.725555013358,86230.0,160162.0,782700.0,0.0373090481786134,45.2,3.0913320128649144,0.7579925650557621,"Bergen County, NJ"
1811,469.0,469.0,63124,Saint Louis,"St. Louis, MO-IL",St. Louis County,MO,10839,1213.8804802854966,158119.0,193942.0,988600.0,0.02116944884827,49.2,8.929215170714945,0.6818181818181818,"St. Louis County, MO"
1824,470.0,470.0,07677,Woodcliff Lake,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,6152,1822.2249151022304,82853.0,213981.0,946400.0,0.0098505992447873,45.4,3.3760925717859913,0.8344519015659956,"Bergen County, NJ"
1831,471.0,471.0,55446,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,MN,28247,2802.926480016508,79469.0,170625.0,583500.0,0.0268887862749973,38.3,10.077681381009192,0.8022907008453777,"Hennepin County, MN"
1834,472.0,472.0,74114,Tulsa,"Tulsa, OK",Tulsa County,OK,15944,3300.425933233008,77385.0,98222.0,308700.0,0.0685847687551265,42.6,4.830891625064189,0.7062937062937062,"Tulsa County, OK"
1835,473.0,473.0,38139,Germantown,"Memphis, TN-MS-AR",Shelby County,TN,16466,1890.9000455845564,85385.0,178661.0,575500.0,0.0154864569415765,44.8,8.708022424797006,0.948950933421444,"Shelby County, TN"
1843,474.0,474.0,76092,Southlake,"Dallas-Fort Worth-Arlington, TX",Tarrant County,TX,31520,1391.2362148313225,115941.0,250001.0,1007500.0,0.0153105164109597,43.3,22.6561094830482,0.9092214586111396,"Tarrant County, TX"
1851,475.0,475.0,94528,Diablo,"San Francisco-Oakland-Fremont, CA",Contra Costa County,CA,1049,909.0512025214808,127901.0,207500.0,2000001.0,0.0810295519542421,43.0,1.153950401352901,0.9157667386609072,"Contra Costa County, CA"
1862,476.0,476.0,28270,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,32448,2611.611532521635,75801.0,131667.0,589500.0,0.0618871415356151,40.0,12.42451244985502,0.7439432578897035,"Mecklenburg County, NC"
1883,477.0,477.0,37215,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,TN,22018,1436.5217881313745,115423.0,155863.0,1046500.0,0.0743268166728144,44.9,15.327299719303936,0.6928381962864721,"Davidson County, TN"
1902,478.0,478.0,07760,Rumson,"New York-Newark-Jersey City, NY-NJ",Monmouth County,NJ,9692,1144.7276460062055,131973.0,226635.0,1338400.0,0.04,49.1,8.466642728350303,0.8125630676084763,"Monmouth County, NJ"
1910,479.0,479.0,92657,Newport Coast,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,9920,1195.2964330595496,113588.0,185042.0,2000001.0,0.0923387096774193,46.4,8.299196521994293,0.587069372345446,"Orange County, CA"
1911,480.0,480.0,55439,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,MN,9459,2007.7871320977663,89754.0,168693.0,649800.0,0.0261063355619229,44.3,4.711156799833204,0.8691891891891892,"Hennepin County, MN"
1920,481.0,481.0,28226,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,39381,2673.9949700901784,77844.0,118606.0,617600.0,0.0433514177500255,40.6,14.727402422403175,0.6318051575931232,"Mecklenburg County, NC"
1930,482.0,482.0,02806,Barrington,"Providence-Warwick, RI-MA",Bristol County,RI,17126,2092.4371365515244,78126.0,153198.0,644100.0,0.0447393142320338,43.8,8.184714226695856,0.847953216374269,"Bristol County, RI"
1931,483.0,483.0,63131,Saint Louis,"St. Louis, MO-IL",St. Louis County,MO,17935,1315.897967680473,124190.0,225493.0,778100.0,0.0210264526339588,46.3,13.62947617558369,0.9236941710825132,"St. Louis County, MO"
1947,484.0,484.0,78746,Austin,"Austin-Round Rock-San Marcos, TX",Travis County,TX,28256,1232.623014737779,115026.0,188414.0,1494300.0,0.0416934849460058,44.0,22.923472677500687,0.6218771100607697,"Travis County, TX"
1951,485.0,485.0,10960,Nyack,"New York-Newark-Jersey City, NY-NJ",Rockland County,NY,15251,3232.506322424112,75180.0,125789.0,681000.0,0.0602534801579056,42.0,4.71801088035089,0.5018320386926571,"Rockland County, NY"
1956,486.0,486.0,02090,Westwood,"Boston-Cambridge-Newton, MA-NH",Norfolk County,MA,16318,1498.471294992388,94692.0,223125.0,1041500.0,0.0458846082493352,43.9,10.889764825346816,0.8423050379572119,"Norfolk County, MA"
1964,487.0,487.0,07092,Mountainside,"New York-Newark-Jersey City, NY-NJ",Union County,NJ,7049,1765.1016042098288,84985.0,211538.0,810300.0,0.0373091328147507,48.0,3.993537812887309,0.8585897935333073,"Union County, NJ"
1968,488.0,488.0,60015,Deerfield,"Chicago-Naperville-Elgin, IL-IN",Lake County,IL,28096,2060.9407334622133,92513.0,183125.0,606000.0,0.0264441591784338,44.6,13.632609392314256,0.8125405806511455,"Lake County, IL"
1969,489.0,489.0,48025,Franklin,"Detroit-Warren-Dearborn, MI",Oakland County,MI,14734,1834.4196414343376,92832.0,185000.0,544500.0,0.0469326410711845,48.5,8.031968077096822,0.9066576317126884,"Oakland County, MI"
1978,490.0,490.0,19087,Wayne,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,PA,33528,2146.526880818586,93025.0,171179.0,748200.0,0.0426025587315909,40.3,15.619650655021834,0.7006212169480727,"Delaware County, PA"
1998,491.0,491.0,07702,Shrewsbury,"New York-Newark-Jersey City, NY-NJ",Monmouth County,NJ,4179,1934.253178536868,81362.0,178958.0,811400.0,0.0359517360256094,43.4,2.160523785806123,0.8395860284605433,"Monmouth County, NJ"
1999,492.0,492.0,85018,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,AZ,37297,2472.775077787743,86417.0,93885.0,862000.0,0.0824177300201477,40.5,15.08305398862544,0.5059171597633136,"Maricopa County, AZ"
2000,493.0,493.0,80113,Englewood,"Denver-Aurora-Centennial, CO",Arapahoe County,CO,22976,2995.099347574627,83684.0,96590.0,709100.0,0.0684895142022829,39.6,7.671197958293275,0.4943331913080528,"Arapahoe County, CO"
2017,494.0,494.0,34110,Naples,"Naples-Marco Island, FL",Collier County,FL,25630,1600.0521536238416,94816.0,97564.0,579700.0,0.0772119870324978,65.1,16.018227869605674,0.5472302099723292,"Collier County, FL"
2037,495.0,495.0,90272,Pacific Palisades,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,21390,898.3191894523878,141322.0,189713.0,2000001.0,0.061178671655753,48.3,23.81113556422998,0.7183295662469056,"Los Angeles County, CA"
2048,496.0,496.0,92651,Laguna Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,23557,1068.0944017996642,117155.0,146604.0,2000001.0,0.0619608176448089,54.1,22.055166622264952,0.534180105608677,"Orange County, CA"
2049,497.0,497.0,92679,Trabuco Canyon,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,30818,1224.168295934881,89972.0,211250.0,1323600.0,0.0312906583398386,46.2,25.17464314534033,0.8648845244589926,"Orange County, CA"
2050,498.0,498.0,19085,Villanova,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,PA,11230,1802.7987908940695,76873.0,250001.0,1056000.0,0.0513757937271502,20.7,6.229203201556762,0.9485049833887044,"Montgomery County, PA"
2054,499.0,499.0,19444,Lafayette Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,PA,11065,2291.018595404203,81652.0,147418.0,537400.0,0.0167110458176476,45.7,4.8297294584148975,0.7387193811774817,"Montgomery County, PA"
2064,500.0,500.0,34217,Bradenton Beach,"North Port-Bradenton-Sarasota, FL",Manatee County,FL,3676,1750.0562911789164,84053.0,80972.0,657400.0,0.0689561188334696,69.4,2.1005038629492776,0.317877469032474,"Manatee County, FL"
2071,501.0,501.0,07417,Franklin Lakes,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,11112,1179.5512995120062,105906.0,236023.0,1265000.0,0.0346472282217422,46.3,9.42053135340291,0.8708183221821925,"Bergen County, NJ"
2078,502.0,502.0,07641,Haworth,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,3363,1735.9957304341794,86852.0,236765.0,845300.0,0.0371691941718703,43.7,1.9372167460106025,0.8600858369098713,"Bergen County, NJ"
2089,503.0,503.0,94598,Walnut Creek,"San Francisco-Oakland-Fremont, CA",Contra Costa County,CA,27206,1319.788057412276,95937.0,186225.0,1339900.0,0.0537542662116041,45.9,20.613915883845113,0.7560395314787701,"Contra Costa County, CA"
2110,504.0,504.0,89519,Reno,"Reno, NV",Washoe County,NV,9110,1401.6606858230691,95181.0,155288.0,932900.0,0.045225027442371,51.4,6.499433202444797,0.6978823529411765,"Washoe County, NV"
2115,505.0,505.0,06824,Fairfield,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,36716,1827.8860696596787,85384.0,193300.0,869100.0,0.0470682922466986,38.5,20.08659106791918,0.8083894770612768,"Fairfield County, CT"
2124,506.0,506.0,19301,Paoli,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,PA,7814,2175.746424935004,79943.0,167348.0,550100.0,0.0353455123113582,45.0,3.591411163749667,0.7831715210355987,"Chester County, PA"
2127,507.0,507.0,28203,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,18823,6009.3908733560775,92528.0,104696.0,707800.0,0.0840197693574958,28.7,3.13226421723636,0.2673585371880405,"Mecklenburg County, NC"
2128,508.0,508.0,32804,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,FL,21720,3035.9927038490873,76827.0,113231.0,561000.0,0.0785402429764616,37.9,7.154167390607686,0.5939388126978038,"Orange County, FL"
2131,509.0,509.0,18954,Richboro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,PA,10380,1614.1740473756345,82566.0,159857.0,626700.0,0.0060535051747705,49.3,6.430533322522481,0.9689673622257892,"Bucks County, PA"
2132,510.0,510.0,34134,Bonita Springs,"Cape Coral-Fort Myers, FL",Lee County,FL,16475,1225.1325858115804,109882.0,130719.0,705500.0,0.0499238964992389,70.2,13.447524121714755,0.4711481651677279,"Lee County, FL"
2140,511.0,511.0,19333,Devon,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,PA,7471,2021.776178150378,93808.0,173107.0,760700.0,0.0689008042895442,41.2,3.695265618786173,0.6562817473755503,"Chester County, PA"
2143,512.0,512.0,48302,Bloomfield Hills,"Detroit-Warren-Dearborn, MI",Oakland County,MI,17505,1586.7484584528163,103299.0,178103.0,661900.0,0.0592308572736637,46.9,11.031994332024448,0.8242937853107345,"Oakland County, MI"
2154,513.0,513.0,29482,Sullivans Island,"Charleston-North Charleston, SC",Charleston County,SC,2087,835.4590797616087,117718.0,192813.0,2000001.0,0.0881648298993771,52.5,2.498027791613095,0.6259191176470589,"Charleston County, SC"
2169,514.0,514.0,28031,Cornelius,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,31733,2269.981420479084,78105.0,113368.0,547400.0,0.055646739473518,44.6,13.979409573009937,0.6626888321721736,"Mecklenburg County, NC"
2177,515.0,515.0,22102,Mc Lean,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA,29184,2371.287853578624,106098.0,153949.0,955500.0,0.064640087833665,38.4,12.307236321375758,0.4459173214895798,"Fairfax County, VA"
2188,516.0,516.0,45174,Terrace Park,"Cincinnati, OH-KY-IN",Hamilton County,OH,2321,1877.8913388601384,87039.0,193750.0,603800.0,0.0211115898319689,37.9,1.235960756605238,0.9242618741976892,"Hamilton County, OH"
2200,517.0,517.0,95746,Granite Bay,"Sacramento-Roseville-Folsom, CA",Placer County,CA,22985,1249.1844156318336,84058.0,183305.0,1099500.0,0.053973538946815,48.0,18.40000540542627,0.8407522018567007,"Placer County, CA"
2206,518.0,518.0,35223,Birmingham,"Birmingham, AL",Jefferson County,AL,10666,1262.662967464647,99041.0,168278.0,775100.0,0.0735045940371273,48.6,8.44722643716771,0.8314535007448394,"Jefferson County, AL"
2209,519.0,519.0,11743,Huntington,"New York-Newark-Jersey City, NY-NJ",Suffolk County,NY,43490,1694.3885920205537,89157.0,183187.0,783100.0,0.0364128799277761,43.7,25.66707554855424,0.8719851576994434,"Suffolk County, NY"
2212,520.0,520.0,06840,New Canaan,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,20870,940.8035903815652,143695.0,250001.0,1611900.0,0.0366791654648591,42.1,22.183163641558465,0.772428036659352,"Fairfield County, CT"
2222,521.0,521.0,75202,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,TX,2892,4326.638770698142,121798.0,133155.0,359500.0,0.0628908964558721,36.6,0.6684172525762647,0.2242194891201513,"Dallas County, TX"
2245,522.0,522.0,72207,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,AR,10631,2808.839296270789,77139.0,96343.0,406600.0,0.0921999242711094,40.0,3.784837393194569,0.6139400505597689,"Pulaski County, AR"
2246,523.0,523.0,32963,Vero Beach,"Sebastian-Vero Beach-West Vero Corridor, FL",Indian River County,FL,15008,861.8576598311219,130650.0,149923.0,943900.0,0.0704957356076759,69.1,17.41354831485836,0.6060902133203061,"Indian River County, FL"
2253,524.0,524.0,11747,Melville,"New York-Newark-Jersey City, NY-NJ",Suffolk County,NY,20513,1628.6074519603628,81231.0,159540.0,757800.0,0.0472126295017266,49.4,12.595423148351925,0.8496355964710395,"Suffolk County, NY"
2254,525.0,525.0,30009,Alpharetta,"Atlanta-Sandy Springs-Roswell, GA",Fulton County,GA,21095,2316.314111280999,77189.0,126510.0,640500.0,0.0784285577567231,42.8,9.107141340314056,0.5856970758953017,"Fulton County, GA"
2255,526.0,526.0,53122,Elm Grove,"Milwaukee-Waukesha, WI",Waukesha County,WI,6508,1991.5664978952009,78760.0,157962.0,514800.0,0.0433312845728334,44.6,3.267779412275723,0.8226720647773279,"Waukesha County, WI"
2263,527.0,527.0,07458,Saddle River,"New York-Newark-Jersey City, NY-NJ",Bergen County,NJ,11828,1163.1977517323385,120338.0,244022.0,1188500.0,0.0446846540131075,44.2,10.16852034177738,0.8327154772937906,"Bergen County, NJ"
2264,528.0,528.0,94903,San Rafael,"San Francisco-Oakland-Fremont, CA",Marin County,CA,30615,1539.623676124366,77317.0,142083.0,1197300.0,0.0689539072758493,49.5,19.884729284669053,0.6241610738255033,"Marin County, CA"
2295,529.0,529.0,30328,Atlanta,"Atlanta-Sandy Springs-Roswell, GA",Fulton County,GA,39508,3094.7148160925626,78118.0,112111.0,561900.0,0.0745938524902753,37.7,12.76628133699358,0.5003437438617168,"Fulton County, GA"
