ZIP,CBSA,CBSA_NAME,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
5871,99999,Not in CBSA,WEST BURKE,VT,1,1,1,1
5872,99999,Not in CBSA,WEST CHARLESTON,VT,1,1,1,1
5873,12740,"Barre, VT",WEST DANVILLE,VT,0.128342246,0,0,0.125
5873,99999,Not in CBSA,WEST DANVILLE,VT,0.871657754,1,1,0.875
5874,99999,Not in CBSA,WESTFIELD,VT,1,1,1,1
5875,99999,Not in CBSA,BARTON,VT,1,1,1,1
5901,99999,Not in CBSA,AVERILL,VT,1,0,0,1
5902,99999,Not in CBSA,BEECHER FALLS,VT,1,0,1,1
5903,99999,Not in CBSA,CANAAN,VT,1,1,1,1
5904,99999,Not in CBSA,GILMAN,VT,1,1,1,1
5905,99999,Not in CBSA,GUILDHALL,VT,1,1,0,1
5906,99999,Not in CBSA,LUNENBURG,VT,1,1,1,1
5907,99999,Not in CBSA,NORTON,VT,1,1,0,1
6001,25540,"Hartford-West Hartford-East Hartford, CT",AVON,CT,1,1,1,1
6002,25540,"Hartford-West Hartford-East Hartford, CT",BLOOMFIELD,CT,1,1,1,1
6006,25540,"Hartford-West Hartford-East Hartford, CT",WINDSOR,CT,0,1,0,1
6010,25540,"Hartford-West Hartford-East Hartford, CT",BRISTOL,CT,0.000035709,0,0.000560538,0.00006354
6010,45860,"Torrington, CT",BRISTOL,CT,0.000249964,0,0,0.000222392
6010,47930,"Waterbury-Shelton, CT",BRISTOL,CT,0.999714327,1,0.999439462,0.999714068
6011,47930,"Waterbury-Shelton, CT",BRISTOL,CT,1,1,1,1
6013,25540,"Hartford-West Hartford-East Hartford, CT",BURLINGTON,CT,0.002120329,0,0,0.002039776
6013,45860,"Torrington, CT",BURLINGTON,CT,0.989398357,1,1,0.989801122
6013,47930,"Waterbury-Shelton, CT",BURLINGTON,CT,0.008481315,0,0,0.008159102
6016,25540,"Hartford-West Hartford-East Hartford, CT",BROAD BROOK,CT,1,1,1,1
6018,45860,"Torrington, CT",CANAAN,CT,1,1,1,1
6019,25540,"Hartford-West Hartford-East Hartford, CT",CANTON,CT,1,1,1,1
6020,25540,"Hartford-West Hartford-East Hartford, CT",CANTON CENTER,CT,0,0,1,1
6021,45860,"Torrington, CT",COLEBROOK,CT,1,1,1,1
6022,25540,"Hartford-West Hartford-East Hartford, CT",COLLINSVILLE,CT,0,1,0,1
6023,25540,"Hartford-West Hartford-East Hartford, CT",EAST BERLIN,CT,1,1,1,1
6024,45860,"Torrington, CT",EAST CANAAN,CT,1,1,1,1
6025,25540,"Hartford-West Hartford-East Hartford, CT",EAST GLASTONBURY,CT,1,1,0,1
6026,25540,"Hartford-West Hartford-East Hartford, CT",EAST GRANBY,CT,1,1,1,1
6027,45860,"Torrington, CT",EAST HARTLAND,CT,1,1,1,1
6028,25540,"Hartford-West Hartford-East Hartford, CT",EAST WINDSOR HILL,CT,0,1,0,1
6029,25540,"Hartford-West Hartford-East Hartford, CT",ELLINGTON,CT,1,1,1,1
6030,25540,"Hartford-West Hartford-East Hartford, CT",FARMINGTON,CT,0,1,0,1
6031,45860,"Torrington, CT",FALLS VILLAGE,CT,1,1,1,1
6032,25540,"Hartford-West Hartford-East Hartford, CT",FARMINGTON,CT,0.999566724,1,1,0.999649737
6032,47930,"Waterbury-Shelton, CT",FARMINGTON,CT,0.000433276,0,0,0.000350263
6033,25540,"Hartford-West Hartford-East Hartford, CT",GLASTONBURY,CT,1,1,1,1
6034,25540,"Hartford-West Hartford-East Hartford, CT",FARMINGTON,CT,1,1,1,1
6035,25540,"Hartford-West Hartford-East Hartford, CT",GRANBY,CT,1,1,1,1
6037,25540,"Hartford-West Hartford-East Hartford, CT",BERLIN,CT,0.999080354,1,1,0.999202313
6037,35300,"New Haven, CT",BERLIN,CT,0.000919646,0,0,0.000797687
6039,45860,"Torrington, CT",LAKEVILLE,CT,1,1,1,1
6040,25540,"Hartford-West Hartford-East Hartford, CT",MANCHESTER,CT,1,1,1,1
6041,25540,"Hartford-West Hartford-East Hartford, CT",MANCHESTER,CT,0,1,1,1
6042,25540,"Hartford-West Hartford-East Hartford, CT",MANCHESTER,CT,1,1,1,1
6043,25540,"Hartford-West Hartford-East Hartford, CT",BOLTON,CT,1,1,1,1
6045,25540,"Hartford-West Hartford-East Hartford, CT",MANCHESTER,CT,1,1,1,1
6050,25540,"Hartford-West Hartford-East Hartford, CT",NEW BRITAIN,CT,1,1,1,1
6051,25540,"Hartford-West Hartford-East Hartford, CT",NEW BRITAIN,CT,1,1,1,1
6052,25540,"Hartford-West Hartford-East Hartford, CT",NEW BRITAIN,CT,1,1,1,1
6053,25540,"Hartford-West Hartford-East Hartford, CT",NEW BRITAIN,CT,1,1,1,1
6057,45860,"Torrington, CT",NEW HARTFORD,CT,1,1,1,1
6058,45860,"Torrington, CT",NORFOLK,CT,1,1,1,1
6059,45860,"Torrington, CT",NORTH CANTON,CT,0,1,0,1
6060,25540,"Hartford-West Hartford-East Hartford, CT",NORTH GRANBY,CT,1,1,1,1
6061,45860,"Torrington, CT",PINE MEADOW,CT,1,1,0,1
6062,25540,"Hartford-West Hartford-East Hartford, CT",PLAINVILLE,CT,0.993415913,0.999143102,0.998305085,0.99430864
6062,47930,"Waterbury-Shelton, CT",PLAINVILLE,CT,0.006584087,0.000856898,0.001694915,0.00569136
6063,45860,"Torrington, CT",BARKHAMSTED,CT,1,1,1,1
6064,25540,"Hartford-West Hartford-East Hartford, CT",POQUONOCK,CT,0,1,0,1
6065,45860,"Torrington, CT",RIVERTON,CT,1,1,1,1
6066,25540,"Hartford-West Hartford-East Hartford, CT",VERNON ROCKVILLE,CT,1,1,1,1
6067,25540,"Hartford-West Hartford-East Hartford, CT",ROCKY HILL,CT,1,1,1,1
6068,45860,"Torrington, CT",SALISBURY,CT,1,1,1,1
6069,45860,"Torrington, CT",SHARON,CT,1,1,1,1
6070,25540,"Hartford-West Hartford-East Hartford, CT",SIMSBURY,CT,1,1,1,1
6071,25540,"Hartford-West Hartford-East Hartford, CT",SOMERS,CT,1,1,1,1
6072,25540,"Hartford-West Hartford-East Hartford, CT",SOMERSVILLE,CT,1,1,1,1
6073,25540,"Hartford-West Hartford-East Hartford, CT",SOUTH GLASTONBURY,CT,1,1,1,1
6074,25540,"Hartford-West Hartford-East Hartford, CT",SOUTH WINDSOR,CT,1,1,1,1
6075,25540,"Hartford-West Hartford-East Hartford, CT",STAFFORD,CT,1,1,0,1
6076,25540,"Hartford-West Hartford-East Hartford, CT",STAFFORD SPRINGS,CT,0.930450813,0.936986301,0.944320713,0.931720985
6076,39480,"Putnam, CT",STAFFORD SPRINGS,CT,0.069549187,0.063013699,0.055679287,0.068279015
6077,25540,"Hartford-West Hartford-East Hartford, CT",STAFFORDVILLE,CT,1,0,0,1
6078,25540,"Hartford-West Hartford-East Hartford, CT",SUFFIELD,CT,1,1,1,1
6079,45860,"Torrington, CT",TACONIC,CT,1,1,0,1
6080,25540,"Hartford-West Hartford-East Hartford, CT",SUFFIELD,CT,0,1,1,1
6081,25540,"Hartford-West Hartford-East Hartford, CT",TARIFFVILLE,CT,1,1,1,1
6082,25540,"Hartford-West Hartford-East Hartford, CT",ENFIELD,CT,1,1,1,1
6083,25540,"Hartford-West Hartford-East Hartford, CT",ENFIELD,CT,1,1,1,1
6084,25540,"Hartford-West Hartford-East Hartford, CT",TOLLAND,CT,1,1,1,1
6085,25540,"Hartford-West Hartford-East Hartford, CT",UNIONVILLE,CT,0.998663102,1,1,0.998795181
6085,45860,"Torrington, CT",UNIONVILLE,CT,0.001336898,0,0,0.001204819
6088,25540,"Hartford-West Hartford-East Hartford, CT",EAST WINDSOR,CT,1,1,1,1
6089,25540,"Hartford-West Hartford-East Hartford, CT",WEATOGUE,CT,1,1,1,1
6090,25540,"Hartford-West Hartford-East Hartford, CT",WEST GRANBY,CT,0.997797357,0,1,0.997802198
6090,45860,"Torrington, CT",WEST GRANBY,CT,0.002202643,0,0,0.002197802
6091,45860,"Torrington, CT",WEST HARTLAND,CT,1,1,0,1
6092,25540,"Hartford-West Hartford-East Hartford, CT",WEST SIMSBURY,CT,1,1,1,1
6093,25540,"Hartford-West Hartford-East Hartford, CT",WEST SUFFIELD,CT,1,1,1,1
6095,25540,"Hartford-West Hartford-East Hartford, CT",WINDSOR,CT,1,1,1,1
6096,25540,"Hartford-West Hartford-East Hartford, CT",WINDSOR LOCKS,CT,1,1,1,1
6098,45860,"Torrington, CT",WINSTED,CT,1,1,1,1
6101,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6102,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6103,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6105,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6106,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6107,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6108,25540,"Hartford-West Hartford-East Hartford, CT",EAST HARTFORD,CT,1,1,1,1
6109,25540,"Hartford-West Hartford-East Hartford, CT",WETHERSFIELD,CT,1,1,1,1
6110,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6111,25540,"Hartford-West Hartford-East Hartford, CT",NEWINGTON,CT,1,1,1,1
6112,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6114,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6115,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,0,1,1
6117,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6118,25540,"Hartford-West Hartford-East Hartford, CT",EAST HARTFORD,CT,1,1,1,1
6119,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6120,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6123,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6126,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6127,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6128,25540,"Hartford-West Hartford-East Hartford, CT",EAST HARTFORD,CT,1,1,1,1
6129,25540,"Hartford-West Hartford-East Hartford, CT",WETHERSFIELD,CT,1,1,1,1
6131,25540,"Hartford-West Hartford-East Hartford, CT",NEWINGTON,CT,1,1,1,1
6132,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6133,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6134,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6137,25540,"Hartford-West Hartford-East Hartford, CT",WEST HARTFORD,CT,1,1,1,1
6138,25540,"Hartford-West Hartford-East Hartford, CT",EAST HARTFORD,CT,1,1,1,1
6141,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6142,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6143,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6144,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6145,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6146,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6147,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,1,1,1,1
6152,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6153,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6154,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6155,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6156,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6160,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,0,1
6161,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6167,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6183,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,0,1
6199,25540,"Hartford-West Hartford-East Hartford, CT",HARTFORD,CT,0,1,1,1
6226,25540,"Hartford-West Hartford-East Hartford, CT",WILLIMANTIC,CT,0.04732896,0.079194631,0.068228106,0.05164182
6226,35980,"Norwich-New London-Willimantic, CT",WILLIMANTIC,CT,0.95267104,0.920805369,0.931771894,0.94835818
6230,39480,"Putnam, CT",ABINGTON,CT,1,0,1,1
6231,25540,"Hartford-West Hartford-East Hartford, CT",AMSTON,CT,0.989981215,1,1,0.99026764
6231,35980,"Norwich-New London-Willimantic, CT",AMSTON,CT,0.010018785,0,0,0.00973236
6232,25540,"Hartford-West Hartford-East Hartford, CT",ANDOVER,CT,1,1,1,1
6233,39480,"Putnam, CT",BALLOUVILLE,CT,0,1,0,1
6234,39480,"Putnam, CT",BROOKLYN,CT,1,1,1,1
6235,39480,"Putnam, CT",CHAPLIN,CT,1,1,1,1
6237,25540,"Hartford-West Hartford-East Hartford, CT",COLUMBIA,CT,1,1,1,1
6238,25540,"Hartford-West Hartford-East Hartford, CT",COVENTRY,CT,1,1,1,1
6239,39480,"Putnam, CT",DANIELSON,CT,1,1,1,1
6241,39480,"Putnam, CT",DAYVILLE,CT,1,1,1,1
6242,39480,"Putnam, CT",EASTFORD,CT,1,1,1,1
6243,39480,"Putnam, CT",EAST KILLINGLY,CT,1,1,1,1
6244,39480,"Putnam, CT",EAST WOODSTOCK,CT,1,0,0,1
6246,39480,"Putnam, CT",GROSVENOR DALE,CT,1,1,1,1
6247,39480,"Putnam, CT",HAMPTON,CT,1,1,1,1
6248,25540,"Hartford-West Hartford-East Hartford, CT",HEBRON,CT,1,1,1,1
6249,35980,"Norwich-New London-Willimantic, CT",LEBANON,CT,1,1,1,1
6250,25540,"Hartford-West Hartford-East Hartford, CT",MANSFIELD CENTER,CT,0.991360691,1,0.979381443,0.991116751
6250,39480,"Putnam, CT",MANSFIELD CENTER,CT,0.008639309,0,0.020618557,0.008883249
6251,25540,"Hartford-West Hartford-East Hartford, CT",MANSFIELD DEPOT,CT,1,1,1,1
6254,35980,"Norwich-New London-Willimantic, CT",NORTH FRANKLIN,CT,1,1,1,1
6255,39480,"Putnam, CT",NORTH GROSVENORDALE,CT,1,1,1,1
6256,35980,"Norwich-New London-Willimantic, CT",NORTH WINDHAM,CT,0.991604478,1,1,0.993860846
6256,39480,"Putnam, CT",NORTH WINDHAM,CT,0.008395522,0,0,0.006139154
6258,39480,"Putnam, CT",POMFRET,CT,0,1,0,1
6259,39480,"Putnam, CT",POMFRET CENTER,CT,1,1,1,1
6260,39480,"Putnam, CT",PUTNAM,CT,1,1,1,1
6262,39480,"Putnam, CT",QUINEBAUG,CT,1,0,1,1
6263,39480,"Putnam, CT",ROGERS,CT,1,1,0,1
6264,39480,"Putnam, CT",SCOTLAND,CT,1,1,1,1
6266,35980,"Norwich-New London-Willimantic, CT",SOUTH WINDHAM,CT,1,1,1,1
6267,39480,"Putnam, CT",SOUTH WOODSTOCK,CT,1,1,0,1
6268,25540,"Hartford-West Hartford-East Hartford, CT",STORRS MANSFIELD,CT,1,1,1,1
6269,25540,"Hartford-West Hartford-East Hartford, CT",STORRS MANSFIELD,CT,1,1,1,1
6277,39480,"Putnam, CT",THOMPSON,CT,1,1,1,1
6278,39480,"Putnam, CT",ASHFORD,CT,1,1,1,1
6279,25540,"Hartford-West Hartford-East Hartford, CT",WILLINGTON,CT,0.996274218,1,1,0.99650838
6279,39480,"Putnam, CT",WILLINGTON,CT,0.003725782,0,0,0.00349162
6280,35980,"Norwich-New London-Willimantic, CT",WINDHAM,CT,0.9375,0.888888889,1,0.937734434
6280,39480,"Putnam, CT",WINDHAM,CT,0.0625,0.111111111,0,0.062265566
6281,39480,"Putnam, CT",WOODSTOCK,CT,1,1,1,1
6282,39480,"Putnam, CT",WOODSTOCK VALLEY,CT,1,0,1,1
6320,35980,"Norwich-New London-Willimantic, CT",NEW LONDON,CT,1,1,1,1
6330,35980,"Norwich-New London-Willimantic, CT",BALTIC,CT,0.942071387,1,1,0.954081633
6330,39480,"Putnam, CT",BALTIC,CT,0.057928613,0,0,0.045918367
6331,39480,"Putnam, CT",CANTERBURY,CT,1,1,1,1
6332,39480,"Putnam, CT",CENTRAL VILLAGE,CT,1,1,1,1
6333,35980,"Norwich-New London-Willimantic, CT",EAST LYME,CT,1,1,1,1
6334,35980,"Norwich-New London-Willimantic, CT",BOZRAH,CT,1,1,1,1
6335,35980,"Norwich-New London-Willimantic, CT",GALES FERRY,CT,1,1,1,1
6336,35980,"Norwich-New London-Willimantic, CT",GILMAN,CT,1,1,0,1
6338,35980,"Norwich-New London-Willimantic, CT",MASHANTUCKET,CT,1,1,1,1
6339,35980,"Norwich-New London-Willimantic, CT",LEDYARD,CT,1,1,1,1
6340,35980,"Norwich-New London-Willimantic, CT",GROTON,CT,1,1,1,1
6349,35980,"Norwich-New London-Willimantic, CT",GROTON,CT,1,1,1,1
6350,35980,"Norwich-New London-Willimantic, CT",HANOVER,CT,1,1,0,1
6351,35980,"Norwich-New London-Willimantic, CT",JEWETT CITY,CT,0.999217629,0.996932515,1,0.999166369
6351,39480,"Putnam, CT",JEWETT CITY,CT,0.000782371,0.003067485,0,0.000833631
6353,35980,"Norwich-New London-Willimantic, CT",MONTVILLE,CT,1,1,1,1
6354,39480,"Putnam, CT",MOOSUP,CT,1,1,1,1
6355,35980,"Norwich-New London-Willimantic, CT",MYSTIC,CT,1,1,1,1
6357,35980,"Norwich-New London-Willimantic, CT",NIANTIC,CT,1,1,1,1
6359,35980,"Norwich-New London-Willimantic, CT",NORTH STONINGTON,CT,0.996548749,1,1,0.996725338
6359,39480,"Putnam, CT",NORTH STONINGTON,CT,0.003451251,0,0,0.003274662
6360,35980,"Norwich-New London-Willimantic, CT",NORWICH,CT,1,1,1,1
6365,35980,"Norwich-New London-Willimantic, CT",PRESTON,CT,1,1,1,1
6370,35980,"Norwich-New London-Willimantic, CT",OAKDALE,CT,1,1,1,1
6371,25540,"Hartford-West Hartford-East Hartford, CT",OLD LYME,CT,0.999075358,1,1,0.999195603
6371,35980,"Norwich-New London-Willimantic, CT",OLD LYME,CT,0.000924642,0,0,0.000804397
6372,35980,"Norwich-New London-Willimantic, CT",OLD MYSTIC,CT,1,1,1,1
6373,39480,"Putnam, CT",ONECO,CT,1,1,1,1
6374,35980,"Norwich-New London-Willimantic, CT",PLAINFIELD,CT,0.0029994,0,0,0.002721829
6374,39480,"Putnam, CT",PLAINFIELD,CT,0.9970006,1,1,0.997278171
6375,35980,"Norwich-New London-Willimantic, CT",QUAKER HILL,CT,1,1,1,1
6376,25540,"Hartford-West Hartford-East Hartford, CT",SOUTH LYME,CT,0,1,0,1
6377,39480,"Putnam, CT",STERLING,CT,1,1,1,1
6378,35980,"Norwich-New London-Willimantic, CT",STONINGTON,CT,1,1,1,1
6379,35980,"Norwich-New London-Willimantic, CT",PAWCATUCK,CT,1,1,1,1
6380,35980,"Norwich-New London-Willimantic, CT",TAFTVILLE,CT,1,1,1,1
6382,35980,"Norwich-New London-Willimantic, CT",UNCASVILLE,CT,1,1,1,1
6383,35980,"Norwich-New London-Willimantic, CT",VERSAILLES,CT,1,1,1,1
6384,35980,"Norwich-New London-Willimantic, CT",VOLUNTOWN,CT,0.002592913,0,0,0.002497918
6384,39480,"Putnam, CT",VOLUNTOWN,CT,0.997407087,1,1,0.997502082
6385,35980,"Norwich-New London-Willimantic, CT",WATERFORD,CT,1,1,1,1
6387,39480,"Putnam, CT",WAUREGAN,CT,0,1,1,1
6388,35980,"Norwich-New London-Willimantic, CT",WEST MYSTIC,CT,0,1,0,1
6389,35980,"Norwich-New London-Willimantic, CT",YANTIC,CT,1,1,1,1
6390,35620,"New York-Newark-Jersey City, NY-NJ",FISHERS ISLAND,NY,0,1,1,1
6401,35300,"New Haven, CT",ANSONIA,CT,0.001378993,0,0,0.001186709
6401,47930,"Waterbury-Shelton, CT",ANSONIA,CT,0.998621007,1,1,0.998813291
6403,47930,"Waterbury-Shelton, CT",BEACON FALLS,CT,1,1,1,1
6404,14860,"Bridgeport-Stamford-Danbury, CT",BOTSFORD,CT,0,0,1,1
6405,35300,"New Haven, CT",BRANFORD,CT,1,1,1,1
6408,47930,"Waterbury-Shelton, CT",CHESHIRE,CT,0,1,0,1
6409,25540,"Hartford-West Hartford-East Hartford, CT",CENTERBROOK,CT,1,1,1,1
6410,25540,"Hartford-West Hartford-East Hartford, CT",CHESHIRE,CT,0.001484903,0,0,0.001294778
6410,35300,"New Haven, CT",CHESHIRE,CT,0.001319914,0,0,0.001150914
6410,47930,"Waterbury-Shelton, CT",CHESHIRE,CT,0.997195182,1,1,0.997554309
6411,47930,"Waterbury-Shelton, CT",CHESHIRE,CT,0,1,0,1
6412,25540,"Hartford-West Hartford-East Hartford, CT",CHESTER,CT,1,1,1,1
6413,25540,"Hartford-West Hartford-East Hartford, CT",CLINTON,CT,1,1,1,1
6414,25540,"Hartford-West Hartford-East Hartford, CT",COBALT,CT,0,0,1,1
6415,25540,"Hartford-West Hartford-East Hartford, CT",COLCHESTER,CT,0.070484581,0.001798561,0.006772009,0.063242831
6415,35980,"Norwich-New London-Willimantic, CT",COLCHESTER,CT,0.929515419,0.998201439,0.993227991,0.936757169
6416,25540,"Hartford-West Hartford-East Hartford, CT",CROMWELL,CT,1,1,1,1
6417,25540,"Hartford-West Hartford-East Hartford, CT",DEEP RIVER,CT,1,1,1,1
6418,35300,"New Haven, CT",DERBY,CT,0,0.052727273,0.1140553,0.016247779
6418,47930,"Waterbury-Shelton, CT",DERBY,CT,1,0.947272727,0.8859447,0.983752221
6419,25540,"Hartford-West Hartford-East Hartford, CT",KILLINGWORTH,CT,1,1,1,1
6420,25540,"Hartford-West Hartford-East Hartford, CT",SALEM,CT,0.021586345,0,0,0.020018622
6420,35980,"Norwich-New London-Willimantic, CT",SALEM,CT,0.978413655,1,1,0.979981378
6422,25540,"Hartford-West Hartford-East Hartford, CT",DURHAM,CT,0.993656835,1,0.986111111,0.993918332
6422,35300,"New Haven, CT",DURHAM,CT,0.006343165,0,0.013888889,0.006081668
6423,25540,"Hartford-West Hartford-East Hartford, CT",EAST HADDAM,CT,1,1,1,1
6424,25540,"Hartford-West Hartford-East Hartford, CT",EAST HAMPTON,CT,1,1,1,1
6426,25540,"Hartford-West Hartford-East Hartford, CT",ESSEX,CT,1,1,1,1
6437,35300,"New Haven, CT",GUILFORD,CT,1,1,1,1
6438,25540,"Hartford-West Hartford-East Hartford, CT",HADDAM,CT,1,1,1,1
6439,25540,"Hartford-West Hartford-East Hartford, CT",HADLYME,CT,0,0,1,1
6440,14860,"Bridgeport-Stamford-Danbury, CT",HAWLEYVILLE,CT,0,0,1,1
6441,25540,"Hartford-West Hartford-East Hartford, CT",HIGGANUM,CT,1,1,1,1
6442,25540,"Hartford-West Hartford-East Hartford, CT",IVORYTON,CT,1,1,1,1
6443,35300,"New Haven, CT",MADISON,CT,1,1,1,1
6444,25540,"Hartford-West Hartford-East Hartford, CT",MARION,CT,1,1,1,1
6447,25540,"Hartford-West Hartford-East Hartford, CT",MARLBOROUGH,CT,1,1,1,1
6450,35300,"New Haven, CT",MERIDEN,CT,1,1,1,1
6451,25540,"Hartford-West Hartford-East Hartford, CT",MERIDEN,CT,0.00639374,0,0,0.005411955
6451,35300,"New Haven, CT",MERIDEN,CT,0.993510831,1,1,0.99450727
6451,47930,"Waterbury-Shelton, CT",MERIDEN,CT,0.000095429,0,0,0.000080775
6455,25540,"Hartford-West Hartford-East Hartford, CT",MIDDLEFIELD,CT,1,1,1,1
6456,25540,"Hartford-West Hartford-East Hartford, CT",MIDDLE HADDAM,CT,0,0,1,1
6457,25540,"Hartford-West Hartford-East Hartford, CT",MIDDLETOWN,CT,1,1,1,1
6459,25540,"Hartford-West Hartford-East Hartford, CT",MIDDLETOWN,CT,1,1,1,1
6460,35300,"New Haven, CT",MILFORD,CT,1,1,1,1
6461,35300,"New Haven, CT",MILFORD,CT,1,1,1,1
6467,25540,"Hartford-West Hartford-East Hartford, CT",MILLDALE,CT,1,1,0,1
6468,14860,"Bridgeport-Stamford-Danbury, CT",MONROE,CT,0.997153946,1,1,0.997505103
6468,47930,"Waterbury-Shelton, CT",MONROE,CT,0.002846054,0,0,0.002494897
6469,25540,"Hartford-West Hartford-East Hartford, CT",MOODUS,CT,1,1,1,1
6470,14860,"Bridgeport-Stamford-Danbury, CT",NEWTOWN,CT,1,1,1,1
6471,35300,"New Haven, CT",NORTH BRANFORD,CT,1,1,1,1
6472,35300,"New Haven, CT",NORTHFORD,CT,1,1,1,1
6473,35300,"New Haven, CT",NORTH HAVEN,CT,1,1,1,1
6475,25540,"Hartford-West Hartford-East Hartford, CT",OLD SAYBROOK,CT,1,1,1,1
6477,35300,"New Haven, CT",ORANGE,CT,0.999045194,1,0.988950276,0.998913191
6477,47930,"Waterbury-Shelton, CT",ORANGE,CT,0.000954806,0,0.011049724,0.001086809
6478,47930,"Waterbury-Shelton, CT",OXFORD,CT,1,1,1,1
6479,25540,"Hartford-West Hartford-East Hartford, CT",PLANTSVILLE,CT,0.994746413,0.980487805,0.986725664,0.993375112
6479,47930,"Waterbury-Shelton, CT",PLANTSVILLE,CT,0.005253587,0.019512195,0.013274336,0.006624888
6480,25540,"Hartford-West Hartford-East Hartford, CT",PORTLAND,CT,1,1,1,1
6481,25540,"Hartford-West Hartford-East Hartford, CT",ROCKFALL,CT,1,1,1,1
6482,14860,"Bridgeport-Stamford-Danbury, CT",SANDY HOOK,CT,1,1,1,1
6483,47930,"Waterbury-Shelton, CT",SEYMOUR,CT,1,1,1,1
6484,14860,"Bridgeport-Stamford-Danbury, CT",SHELTON,CT,0.002498405,0,0,0.002214474
6484,47930,"Waterbury-Shelton, CT",SHELTON,CT,0.997501595,1,1,0.997785526
6487,47930,"Waterbury-Shelton, CT",SOUTH BRITAIN,CT,1,1,1,1
6488,47930,"Waterbury-Shelton, CT",SOUTHBURY,CT,1,1,1,1
6489,25540,"Hartford-West Hartford-East Hartford, CT",SOUTHINGTON,CT,0.999594759,1,1,0.999640417
6489,47930,"Waterbury-Shelton, CT",SOUTHINGTON,CT,0.000405241,0,0,0.000359583
6491,14860,"Bridgeport-Stamford-Danbury, CT",STEVENSON,CT,0,0,1,1
6492,35300,"New Haven, CT",WALLINGFORD,CT,0.995092851,1,1,0.995804023
6492,47930,"Waterbury-Shelton, CT",WALLINGFORD,CT,0.004907149,0,0,0.004195977
6493,35300,"New Haven, CT",WALLINGFORD,CT,0,1,0,1
6494,35300,"New Haven, CT",WALLINGFORD,CT,0,1,0,1
6495,35300,"New Haven, CT",WALLINGFORD,CT,0,1,0,1
6498,25540,"Hartford-West Hartford-East Hartford, CT",WESTBROOK,CT,1,1,1,1
6501,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
6502,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
6503,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
6504,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
6505,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
6506,35300,"New Haven, CT",NEW HAVEN,CT,1,1,1,1
